TRACK_ID,First_Last_Timestamps,Frames,"X-110,Y-110","X-100,Y-100","X-90,Y-90","X-80,Y-80","X-70,Y-70","X-60,Y-60","X-50,Y-50","X-40,Y-40","X-30,Y-30","X-20,Y-20","X-10,Y-10","X,Y","X+10,Y+10","X+20,Y+20","X+30,Y+30","X+40,Y+40","X+50,Y+50",STATUS-110,STATUS-100,STATUS-90,STATUS-80,STATUS-70,STATUS-60,STATUS-50,STATUS-40,STATUS-30,STATUS-20,STATUS-10,STATUS,STATUS+10,STATUS+20,STATUS+30,STATUS+40,STATUS+50
283,"(264.597667, 270.603667)",775_frame8060.jpg,"(538817.95, 4814024.32)","(538819.57, 4814022.03)","(538821.31, 4814019.63)","(538823.1, 4814017.18)","(538824.86, 4814014.72)","(538826.62, 4814012.22)","(538828.41, 4814009.66)","(538830.26, 4814007.04)","(538832.14, 4814004.35)","(538834.04, 4814001.62)","(538835.94, 4813998.84)","(538837.84, 4813995.98)","(538839.74, 4813992.97)","(538841.68, 4813989.79)","(538843.54, 4813986.7)","(538845.19, 4813983.99)","(538846.4, 4813982.01)","(29.1072, 1.4519, -0.426, 5.315)","(30.9032, 1.3648, -0.3208, 5.3334)","(32.1422, 0.6703, -0.0665, 5.3421)","(32.6341, 0.2494, 0.1223, 5.3384)","(32.9, 0.2843, 0.1632, 5.3299)","(33.4196, 0.5642, 0.0833, 5.3251)","(34.171, 0.6568, 0.0286, 5.3244)","(34.9466, 0.6043, 0.0362, 5.3243)","(35.5913, 0.4834, 0.1202, 5.3223)","(36.1546, 0.4756, 0.2684, 5.3172)","(36.7861, 0.6858, 0.4505, 5.3056)","(37.9021, 1.0625, 0.5484, 5.2872)","(38.97, 0.5065, 0.4625, 5.2675)","(38.7306, -1.1857, 0.214, 5.2562)","(36.1452, -4.6559, -0.0044, 5.2552)","(31.2452, -6.7667, -0.0994, 5.2604)","(27.5263, -8.5752, -0.0971, 5.2623)"
293,"(269.269, 274.941333)",775_frame8190.jpg,"(538855.7, 4813993.17)","(538854.38, 4813995.16)","(538852.8, 4813997.54)","(538851.03, 4814000.17)","(538849.25, 4814002.78)","(538847.53, 4814005.29)","(538845.79, 4814007.8)","(538844.0, 4814010.37)","(538842.16, 4814013.03)","(538840.3, 4814015.73)","(538838.45, 4814018.43)","(538836.64, 4814021.11)","(538834.78, 4814023.89)","(538832.8, 4814026.88)","(538830.71, 4814030.05)","(538828.61, 4814033.2)","(538826.6, 4814036.19)","(25.178, 2.1334, -0.0752, 2.1516)","(28.4211, 3.0423, -0.1029, 2.156)","(31.8518, 2.2824, -0.1244, 2.1606)","(33.551, 0.5779, -0.1364, 2.1651)","(33.5422, -0.345, -0.1308, 2.1703)","(33.1359, -0.0969, -0.097, 2.175)","(33.488, 0.5625, -0.0398, 2.1777)","(34.2805, 0.6844, 0.0214, 2.1779)","(34.9932, 0.4058, 0.0756, 2.1761)","(35.207, 0.0307, 0.1201, 2.1727)","(35.2724, 0.1953, 0.1449, 2.1677)","(35.8906, 0.9646, 0.147, 2.1623)","(37.5631, 1.6491, 0.1033, 2.1575)","(39.4744, 1.3067, 0.0208, 2.1548)","(40.3433, 0.0539, -0.0925, 2.1557)","(39.8609, -0.6522, -0.1359, 2.1606)","(39.2203, -0.9597, -0.1564, 2.1659)"
298,"(271.271, 276.609667)",775_frame8240.jpg,"(538856.99, 4813990.14)","(538855.25, 4813992.76)","(538853.49, 4813995.43)","(538851.65, 4813998.27)","(538849.68, 4814001.32)","(538847.67, 4814004.45)","(538845.69, 4814007.49)","(538843.72, 4814010.47)","(538841.75, 4814013.4)","(538839.82, 4814016.26)","(538837.92, 4814019.05)","(538835.97, 4814021.92)","(538833.91, 4814024.97)","(538831.77, 4814028.13)","(538829.62, 4814031.32)","(538827.47, 4814034.5)","(538825.73, 4814037.06)","(34.0797, 0.1957, 0.0725, 2.157)","(34.581, 0.8043, 0.1152, 2.1553)","(35.7878, 1.4209, 0.1451, 2.1503)","(37.7019, 1.5477, 0.1094, 2.1443)","(39.1526, 0.7306, -0.0124, 2.1417)","(39.4474, -0.1584, -0.1477, 2.1448)","(38.9537, -0.5482, -0.2054, 2.152)","(38.3067, -0.5416, -0.1856, 2.1588)","(37.6035, -0.5966, -0.1229, 2.1636)","(37.0633, -0.1807, -0.0597, 2.1666)","(37.3268, 0.6655, -0.0021, 2.1674)","(38.6065, 1.308, 0.0262, 2.1666)","(40.1694, 1.1165, 0.0225, 2.1652)","(41.1212, 0.5162, -0.0037, 2.1649)","(41.2979, -2.8782, -0.0203, 2.1656)","(38.0198, -5.6441, -0.0227, 2.1665)","(35.9158, -9.1639, -0.0152, 2.1667)"
54,"(32.365667, 38.038)",776_frame1090.jpg,"(538876.04, 4814040.56)","(538872.95, 4814039.1)","(538869.89, 4814037.64)","(538866.86, 4814036.21)","(538864.01, 4814034.92)","(538861.41, 4814033.86)","(538858.98, 4814032.98)","(538856.69, 4814032.25)","(538854.55, 4814031.68)","(538852.53, 4814031.24)","(538850.59, 4814030.92)","(538848.75, 4814030.72)","(538846.96, 4814030.65)","(538845.13, 4814030.68)","(538843.3, 4814030.81)","(538841.47, 4814031.03)","(538839.66, 4814031.33)","(36.9651, -0.1623, -0.1031, 3.5812)","(36.7474, -0.3024, -0.0449, 3.5859)","(36.0877, -0.8893, 0.1756, 3.5873)","(34.5535, -1.6851, 0.5352, 3.5759)","(32.0637, -2.3018, 0.822, 3.5471)","(29.2923, -2.1615, 0.9559, 3.5103)","(26.9555, -1.7866, 0.9406, 3.4664)","(24.9496, -1.5424, 0.9085, 3.4263)","(23.2583, -1.2926, 0.9102, 3.3817)","(21.7784, -1.1351, 0.9503, 3.3292)","(20.6041, -0.8015, 0.9844, 3.2766)","(19.8752, -0.4172, 0.995, 3.2128)","(19.6101, -0.0217, 0.9592, 3.1572)","(19.7276, 0.1446, 0.898, 3.0971)","(19.8585, 0.1865, 0.8156, 3.0453)","(18.4283, -2.293, 0.58, 2.9993)","(17.7477, -3.3901, 0.468, 2.9764)"
57,"(37.037, 42.375667)",776_frame1220.jpg,"(538794.4, 4813988.13)","(538800.01, 4813990.82)","(538805.69, 4813993.58)","(538811.56, 4813996.46)","(538817.62, 4813999.49)","(538823.6, 4814002.51)","(538829.33, 4814005.42)","(538834.9, 4814008.27)","(538840.39, 4814011.07)","(538845.81, 4814013.8)","(538851.17, 4814016.49)","(538856.57, 4814019.2)","(538862.05, 4814021.96)","(538867.53, 4814024.71)","(538872.9, 4814027.4)","(538878.14, 4814030.02)","(538883.35, 4814032.62)","(63.8717, 5.9836, -0.1357, 0.4469)","(65.5925, 4.7704, -0.2031, 0.4493)","(69.6028, 1.3339, -0.2957, 0.4542)","(71.4095, 1.1584, -0.3152, 0.4601)","(71.9624, -0.3154, -0.2693, 0.4654)","(70.726, -1.5301, -0.1814, 0.4692)","(68.6909, -1.6141, -0.0715, 0.4717)","(67.1069, -1.0704, 0.0529, 0.4719)","(65.992, -0.7721, 0.1218, 0.4695)","(65.2958, -0.3572, 0.1128, 0.4665)","(65.1744, 0.1824, 0.046, 0.465)","(65.6131, 0.3958, 0.003, 0.4651)","(65.8713, -0.109, 0.001, 0.4654)","(65.2716, -0.8171, 0.0208, 0.4651)","(64.1661, -0.6619, 0.0313, 0.4645)","(61.0326, -4.1034, 0.0231, 0.4638)","(59.627, -5.4121, 0.0161, 0.4635)"
65,"(51.718333, 57.057)",776_frame1660.jpg,"(538817.19, 4814031.49)","(538818.23, 4814029.99)","(538819.36, 4814028.4)","(538820.75, 4814026.47)","(538822.37, 4814024.23)","(538824.11, 4814021.8)","(538825.87, 4814019.22)","(538827.69, 4814016.49)","(538829.58, 4814013.64)","(538831.55, 4814010.72)","(538833.59, 4814007.69)","(538835.68, 4814004.54)","(538837.8, 4814001.27)","(538839.97, 4813997.88)","(538842.21, 4813994.38)","(538844.56, 4813990.75)","(538846.97, 4813987.1)","(17.9207, 3.6511, -0.0832, 5.3197)","(19.6593, 3.7917, -0.1182, 5.324)","(23.708, 2.6237, -0.1223, 5.332)","(27.4283, 3.1219, 0.0, 5.3388)","(30.7111, 2.2382, 0.2223, 5.3361)","(32.9082, 1.5531, 0.3634, 5.3221)","(34.5616, 1.2631, 0.3027, 5.3057)","(36.0587, 1.2339, 0.0796, 5.2983)","(37.4513, 1.0972, -0.0553, 5.301)","(38.7418, 1.0786, -0.006, 5.3056)","(40.0693, 1.1263, 0.1813, 5.303)","(41.4259, 1.1275, 0.2679, 5.2936)","(42.7717, 1.122, 0.2089, 5.2847)","(44.2037, 1.255, 0.0251, 5.2811)","(45.6434, 1.0534, -0.1822, 5.283)","(46.5927, 0.538, -0.3623, 5.2904)","(47.0496, 0.0591, -0.4585, 5.3039)"
67,"(53.053, 59.392667)",776_frame1730.jpg,"(538818.72, 4814023.09)","(538820.49, 4814020.57)","(538822.4, 4814017.89)","(538824.35, 4814015.16)","(538826.37, 4814012.33)","(538828.39, 4814009.49)","(538830.36, 4814006.72)","(538832.27, 4814003.99)","(538834.13, 4814001.33)","(538835.89, 4813998.75)","(538837.57, 4813996.26)","(538839.21, 4813993.81)","(538840.86, 4813991.35)","(538842.48, 4813988.91)","(538843.94, 4813986.72)","(538845.15, 4813984.88)","(538846.24, 4813983.21)","(31.3365, 2.3588, -0.1354, 5.323)","(33.9968, 1.8492, -0.1137, 5.3284)","(35.7478, 1.1578, -0.0662, 5.3312)","(36.8096, 0.6048, -0.0154, 5.3328)","(37.2084, 0.0946, 0.0339, 5.3325)","(37.0655, -0.3847, 0.0827, 5.3305)","(36.3471, -0.7445, 0.1235, 5.327)","(35.3903, -0.8294, 0.1569, 5.3223)","(34.3119, -0.9687, 0.1698, 5.3163)","(33.1527, -0.9056, 0.1524, 5.3098)","(32.2921, -0.4405, 0.1052, 5.3048)","(31.9615, -0.2773, 0.0643, 5.3021)","(31.3339, -0.9389, 0.0458, 5.3006)","(29.4248, -2.282, 0.0516, 5.2987)","(26.2092, -2.6394, 0.0527, 5.2961)","(22.6264, -3.0501, 0.0396, 5.2937)","(20.8675, -2.5847, 0.027, 5.2924)"
75,"(63.396667, 69.736333)",776_frame2040.jpg,"(538855.36, 4813993.27)","(538853.99, 4813995.43)","(538852.55, 4813997.75)","(538851.13, 4814000.09)","(538849.64, 4814002.54)","(538848.03, 4814005.08)","(538846.28, 4814007.72)","(538844.42, 4814010.44)","(538842.52, 4814013.22)","(538840.59, 4814016.06)","(538838.61, 4814018.99)","(538836.56, 4814022.03)","(538834.42, 4814025.17)","(538832.24, 4814028.37)","(538830.03, 4814031.6)","(538827.78, 4814034.87)","(538825.75, 4814037.83)","(23.5934, 4.5861, 0.2113, 2.1432)","(27.7221, 2.306, 0.2503, 2.1322)","(29.5076, 0.935, 0.165, 2.1208)","(30.4016, 0.8043, -0.077, 2.1153)","(31.7435, 1.3206, -0.3821, 2.1246)","(33.3144, 1.2678, -0.485, 2.1467)","(34.7296, 1.0568, -0.3437, 2.1646)","(35.8425, 0.8031, -0.0874, 2.171)","(36.7277, 0.7239, 0.0458, 2.1688)","(37.6745, 0.9094, 0.0486, 2.1659)","(38.9144, 1.1001, -0.0121, 2.1655)","(40.2163, 1.0088, -0.047, 2.167)","(41.2646, 0.7386, -0.0578, 2.1687)","(41.9902, 0.4979, -0.0497, 2.1703)","(42.3897, -1.2115, -0.0367, 2.1717)","(40.9955, -2.6325, -0.0235, 2.1725)","(40.0715, -4.6097, -0.0148, 2.1727)"
79,"(66.399667, 72.072)",776_frame2110.jpg,"(538853.4, 4813989.86)","(538852.43, 4813991.36)","(538851.14, 4813993.35)","(538849.6, 4813995.72)","(538847.99, 4813998.17)","(538846.41, 4814000.54)","(538844.8, 4814002.94)","(538843.13, 4814005.42)","(538841.4, 4814008.01)","(538839.61, 4814010.7)","(538837.76, 4814013.51)","(538835.84, 4814016.42)","(538833.83, 4814019.45)","(538831.7, 4814022.58)","(538829.44, 4814025.83)","(538827.09, 4814029.21)","(538824.65, 4814032.82)","(19.0474, 2.2065, -0.0168, 2.1437)","(22.7496, 3.7626, -0.0326, 2.1448)","(27.3298, 3.4011, -0.0623, 2.1467)","(30.3044, 1.4856, -0.1025, 2.1498)","(31.1547, 0.197, -0.118, 2.1549)","(31.2175, 0.1644, -0.0927, 2.1595)","(31.843, 0.8187, -0.0299, 2.1624)","(32.9688, 1.0294, 0.0365, 2.162)","(34.2678, 1.1028, 0.0873, 2.1595)","(35.5767, 1.1003, 0.0903, 2.156)","(36.9491, 1.1888, 0.0011, 2.1521)","(38.4396, 1.2961, -0.1766, 2.1538)","(40.0642, 1.4105, -0.3029, 2.1629)","(41.8067, 1.4691, -0.2207, 2.1753)","(43.6241, 1.7385, 0.0535, 2.1791)","(45.7765, 1.6358, 0.2363, 2.1721)","(46.8624, 1.7217, 0.3228, 2.1618)"
82,"(67.067, 72.739333)",776_frame2130.jpg,"(538856.07, 4813991.75)","(538854.95, 4813993.5)","(538853.63, 4813995.6)","(538852.12, 4813998.06)","(538850.52, 4814000.66)","(538848.9, 4814003.28)","(538847.21, 4814005.95)","(538845.44, 4814008.7)","(538843.58, 4814011.54)","(538841.65, 4814014.45)","(538839.65, 4814017.43)","(538837.62, 4814020.45)","(538835.55, 4814023.57)","(538833.41, 4814026.83)","(538831.15, 4814030.31)","(538828.85, 4814033.81)","(538826.66, 4814037.03)","(20.901, 3.9111, 0.136, 2.1443)","(25.0055, 2.5564, 0.1767, 2.1348)","(28.5786, 2.9192, 0.1318, 2.1254)","(31.491, 1.8081, 0.0167, 2.1218)","(33.0043, 0.8755, -0.1079, 2.124)","(33.8274, 0.6307, -0.193, 2.1303)","(34.7527, 0.9359, -0.2328, 2.1382)","(35.9353, 0.9944, -0.2259, 2.1462)","(37.1037, 0.9282, -0.188, 2.154)","(38.1241, 0.7639, -0.1164, 2.159)","(38.9879, 0.7237, -0.0189, 2.1616)","(39.9501, 0.9523, 0.1037, 2.1606)","(41.4614, 1.5338, 0.1718, 2.1555)","(43.3113, 1.3324, 0.0787, 2.1487)","(44.3139, 0.2029, -0.2083, 2.1478)","(40.3564, -5.9756, -0.3683, 2.1581)","(37.9592, -9.0562, -0.4712, 2.1739)"
84,"(68.401667, 74.074)",776_frame2170.jpg,"(538853.85, 4813989.54)","(538852.76, 4813991.25)","(538851.47, 4813993.27)","(538849.89, 4813995.72)","(538848.18, 4813998.39)","(538846.51, 4814001.02)","(538844.86, 4814003.62)","(538843.17, 4814006.27)","(538841.38, 4814009.02)","(538839.51, 4814011.84)","(538837.54, 4814014.76)","(538835.47, 4814017.79)","(538833.32, 4814020.94)","(538831.08, 4814024.26)","(538828.65, 4814027.89)","(538826.1, 4814031.65)","(538823.63, 4814035.09)","(22.2746, 1.3549, -0.0362, 2.1361)","(24.5462, 2.7292, -0.0422, 2.1383)","(28.4862, 3.4029, -0.0269, 2.1406)","(32.0322, 2.1484, 0.0177, 2.1414)","(33.5196, 0.5029, 0.0505, 2.1397)","(33.6367, -0.0627, 0.0145, 2.1369)","(33.7855, 0.4557, -0.0901, 2.1374)","(34.693, 0.9254, -0.1968, 2.1433)","(35.9422, 1.1299, -0.2411, 2.1519)","(37.3378, 1.1606, -0.2219, 2.1602)","(38.7803, 1.2712, -0.1371, 2.1666)","(40.4143, 1.4508, -0.0087, 2.1699)","(42.4822, 2.1209, 0.1161, 2.1677)","(45.2439, 2.1758, 0.0202, 2.1615)","(47.1856, 0.7915, -0.4099, 2.1614)","(44.7074, -4.3387, -0.7936, 2.1774)","(42.866, -7.3171, -1.0473, 2.2116)"
88,"(71.738333, 77.077)",776_frame2260.jpg,"(538853.69, 4813989.22)","(538852.61, 4813990.99)","(538851.4, 4813992.92)","(538849.88, 4813995.27)","(538848.1, 4813997.95)","(538846.28, 4814000.69)","(538844.54, 4814003.33)","(538842.8, 4814005.97)","(538840.98, 4814008.73)","(538839.05, 4814011.63)","(538837.04, 4814014.64)","(538834.96, 4814017.71)","(538832.82, 4814020.86)","(538830.61, 4814024.07)","(538828.31, 4814027.36)","(538825.93, 4814030.72)","(538823.5, 4814034.13)","(22.8817, 0.6549, -0.1749, 2.1171)","(24.338, 2.0045, -0.2297, 2.1249)","(27.6966, 3.3963, -0.2709, 2.1391)","(31.7972, 3.0026, -0.2089, 2.1516)","(34.3229, 1.1168, -0.0702, 2.1566)","(34.7357, -0.1366, 0.0236, 2.156)","(34.4911, 0.0222, 0.0303, 2.1533)","(35.1248, 0.9867, -0.0311, 2.153)","(36.5951, 1.3564, -0.0868, 2.1556)","(38.2068, 1.228, -0.1121, 2.1593)","(39.4901, 0.9534, -0.1211, 2.1627)","(40.5613, 0.8523, -0.1464, 2.1663)","(41.5811, 0.8858, -0.1925, 2.1711)","(42.7176, 0.9602, -0.2202, 2.1774)","(43.8556, 1.2092, -0.1986, 2.1843)","(41.4526, -4.6608, -0.1261, 2.189)","(40.3132, -7.4068, -0.0782, 2.191)"
97,"(76.076, 81.414667)",776_frame2390.jpg,"(538854.57, 4813988.09)","(538853.24, 4813990.19)","(538851.76, 4813992.53)","(538850.11, 4813995.11)","(538848.2, 4813998.08)","(538846.15, 4814001.24)","(538844.12, 4814004.36)","(538842.12, 4814007.41)","(538840.1, 4814010.47)","(538838.07, 4814013.53)","(538836.02, 4814016.59)","(538833.93, 4814019.69)","(538831.73, 4814022.91)","(538829.42, 4814026.26)","(538827.21, 4814029.46)","(538825.24, 4814032.29)","(538823.42, 4814034.92)","(27.6256, 3.2694, -0.0408, 2.133)","(29.0264, 3.0789, -0.0619, 2.134)","(32.0647, 3.3682, -0.0881, 2.1367)","(35.4901, 2.9533, -0.1053, 2.1406)","(38.6248, 1.9233, -0.1066, 2.1444)","(39.9613, 0.4086, -0.0971, 2.1473)","(39.8959, -0.3181, -0.0925, 2.15)","(39.5378, -0.137, -0.0916, 2.1528)","(39.5695, 0.0794, -0.0987, 2.1556)","(39.7395, 0.2354, -0.1173, 2.1586)","(40.2248, 0.7161, -0.1445, 2.1625)","(41.4457, 1.1384, -0.154, 2.1675)","(42.5393, 0.4305, -0.1309, 2.1719)","(42.0718, -1.3623, -0.0838, 2.1752)","(39.4805, -2.5473, -0.0419, 2.1766)","(36.6813, -1.9016, -0.0178, 2.1773)","(35.1163, -0.8911, -0.0112, 2.1776)"
98,"(76.743333, 82.749333)",776_frame2430.jpg,"(538854.8, 4813993.96)","(538853.28, 4813996.29)","(538851.46, 4813999.05)","(538849.55, 4814001.98)","(538847.75, 4814004.75)","(538846.07, 4814007.34)","(538844.4, 4814009.93)","(538842.64, 4814012.64)","(538840.82, 4814015.41)","(538838.93, 4814018.25)","(538836.98, 4814021.18)","(538834.96, 4814024.19)","(538832.98, 4814027.16)","(538831.06, 4814030.06)","(538829.19, 4814032.9)","(538827.4, 4814035.57)","(538825.95, 4814037.71)","(28.8987, 2.6473, -0.0217, 2.1502)","(32.649, 3.138, -0.004, 2.1512)","(35.6805, 1.5128, 0.0365, 2.1511)","(36.115, -0.6075, 0.0747, 2.1491)","(34.7849, -1.237, 0.0624, 2.1456)","(33.7602, -0.2471, -0.0016, 2.1437)","(34.1498, 0.6949, -0.0796, 2.1456)","(35.2205, 0.9731, -0.1222, 2.1499)","(36.3309, 0.9055, -0.1275, 2.1544)","(37.4394, 0.8911, -0.0925, 2.1584)","(38.3107, 0.4539, -0.0277, 2.161)","(38.5125, -0.095, 0.0537, 2.1606)","(38.0333, -0.664, 0.074, 2.1571)","(36.982, -1.0622, 0.0053, 2.1542)","(35.1125, -2.9002, -0.108, 2.1563)","(32.2223, -4.0467, -0.1474, 2.1631)","(29.8779, -5.581, -0.1582, 2.1667)"
103,"(79.412667, 84.751333)",776_frame2490.jpg,"(538856.22, 4813991.32)","(538854.72, 4813993.59)","(538853.15, 4813996.02)","(538851.4, 4813998.77)","(538849.54, 4814001.71)","(538847.63, 4814004.64)","(538845.71, 4814007.51)","(538843.74, 4814010.38)","(538841.76, 4814013.3)","(538839.78, 4814016.28)","(538837.76, 4814019.31)","(538835.67, 4814022.41)","(538833.49, 4814025.58)","(538831.29, 4814028.76)","(538829.17, 4814031.88)","(538827.09, 4814034.96)","(538825.44, 4814037.44)","(29.6674, 0.8266, 0.1514, 2.1556)","(30.8425, 1.5993, 0.1878, 2.1497)","(33.261, 2.2671, 0.1571, 2.1403)","(35.8462, 1.7681, -0.0264, 2.135)","(37.2714, 0.6302, -0.2891, 2.1401)","(37.5526, -0.0079, -0.3716, 2.1553)","(37.5119, 0.0826, -0.2092, 2.1687)","(37.8372, 0.3818, 0.0684, 2.1703)","(38.3609, 0.4894, 0.1561, 2.1615)","(39.0131, 0.6255, 0.015, 2.1561)","(39.8981, 0.8211, -0.1845, 2.1602)","(40.8422, 0.6596, -0.2072, 2.1701)","(41.3342, 0.0986, -0.0494, 2.1752)","(41.0835, -0.4088, 0.1221, 2.1728)","(40.3458, -3.3223, 0.1747, 2.1657)","(36.7827, -5.6421, 0.1316, 2.1608)","(34.6122, -8.8005, 0.0691, 2.1596)"
104,"(79.746333, 85.418667)",776_frame2510.jpg,"(538852.47, 4813991.24)","(538851.09, 4813993.4)","(538849.49, 4813995.87)","(538847.7, 4813998.6)","(538845.9, 4814001.37)","(538844.16, 4814004.07)","(538842.42, 4814006.77)","(538840.62, 4814009.48)","(538838.73, 4814012.22)","(538836.79, 4814014.98)","(538834.86, 4814017.81)","(538832.94, 4814020.71)","(538831.0, 4814023.67)","(538828.94, 4814026.71)","(538826.72, 4814029.91)","(538824.61, 4814032.93)","(538823.0, 4814035.28)","(27.459, 1.5035, -0.1138, 2.1363)","(29.9642, 2.5178, -0.1256, 2.1427)","(32.9901, 2.2027, -0.0641, 2.1483)","(34.8378, 0.8258, 0.047, 2.1487)","(35.1378, -0.1299, 0.0524, 2.1444)","(34.8525, -0.1554, -0.1044, 2.142)","(34.9882, 0.3389, -0.3438, 2.1502)","(35.5022, 0.49, -0.3668, 2.168)","(36.1179, 0.5075, -0.117, 2.1804)","(36.69, 0.4627, 0.2432, 2.1774)","(37.2649, 0.499, 0.2987, 2.1609)","(37.9235, 0.7486, 0.0435, 2.1513)","(39.2227, 1.2612, -0.2744, 2.1579)","(40.4069, 0.399, -0.3148, 2.173)","(39.5003, -2.63, -0.0566, 2.1805)","(34.8102, -4.3719, 0.1658, 2.1757)","(31.5266, -5.656, 0.2955, 2.1641)"
109,"(81.414667, 87.087)",776_frame2560.jpg,"(538853.16, 4813989.98)","(538851.83, 4813992.13)","(538850.29, 4813994.55)","(538848.46, 4813997.37)","(538846.51, 4814000.35)","(538844.65, 4814003.21)","(538842.87, 4814005.95)","(538841.08, 4814008.7)","(538839.21, 4814011.51)","(538837.28, 4814014.38)","(538835.29, 4814017.32)","(538833.24, 4814020.4)","(538831.11, 4814023.59)","(538828.96, 4814026.77)","(538826.68, 4814030.05)","(538824.41, 4814033.28)","(538822.67, 4814035.77)","(27.6479, 1.2407, -0.1864, 2.1206)","(29.7507, 2.5549, -0.2421, 2.1307)","(33.3857, 3.0683, -0.2255, 2.1421)","(36.4254, 1.6314, -0.1149, 2.149)","(37.1627, -0.2348, 0.0066, 2.1499)","(36.3278, -0.8473, 0.0163, 2.1467)","(35.6402, -0.1254, -0.0909, 2.1468)","(35.9832, 0.5437, -0.1847, 2.1525)","(36.8377, 0.828, -0.1533, 2.1616)","(37.9001, 0.9734, -0.0031, 2.1648)","(39.2015, 1.1328, 0.0645, 2.1614)","(40.4429, 0.8042, -0.034, 2.1574)","(41.3941, 0.9805, -0.2237, 2.1618)","(42.383, 0.3192, -0.2969, 2.1725)","(41.4846, -2.7773, -0.1786, 2.1814)","(38.7745, -4.9517, -0.02, 2.1839)","(35.5994, -8.0398, 0.1048, 2.1807)"
114,"(83.416667, 88.755333)",776_frame2610.jpg,"(538853.96, 4813989.58)","(538852.28, 4813992.13)","(538850.59, 4813994.74)","(538848.82, 4813997.52)","(538846.97, 4814000.45)","(538845.09, 4814003.4)","(538843.2, 4814006.27)","(538841.28, 4814009.1)","(538839.38, 4814011.91)","(538837.51, 4814014.67)","(538835.67, 4814017.41)","(538833.78, 4814020.19)","(538831.83, 4814023.04)","(538829.86, 4814025.91)","(538827.89, 4814028.82)","(538825.82, 4814031.89)","(538823.91, 4814034.69)","(31.2835, 3.082, 0.104, 2.1527)","(32.3454, 2.6321, 0.1531, 2.1491)","(34.7686, 1.1146, 0.1727, 2.1416)","(36.2735, 1.1184, 0.0604, 2.1346)","(37.2208, 0.4344, -0.1687, 2.1356)","(37.3566, -0.1318, -0.3203, 2.1458)","(37.0383, -0.3198, -0.2955, 2.1597)","(36.6763, -0.3116, -0.1159, 2.1671)","(36.2509, -0.3415, 0.0095, 2.1666)","(35.9631, -0.0739, 0.0148, 2.1637)","(36.1306, 0.3505, -0.0718, 2.1645)","(36.7151, 0.533, -0.0789, 2.1694)","(37.2745, 0.436, 0.0014, 2.1721)","(38.0483, 0.7737, 0.0837, 2.1693)","(38.5433, -0.28, 0.0223, 2.1645)","(36.5272, -2.6135, -0.2732, 2.1655)","(35.3865, -4.7864, -0.4561, 2.1797)"
117,"(85.418667, 90.757333)",776_frame2670.jpg,"(538854.34, 4813988.5)","(538852.6, 4813991.21)","(538850.84, 4813993.94)","(538849.01, 4813996.73)","(538847.09, 4813999.6)","(538845.11, 4814002.49)","(538843.11, 4814005.32)","(538841.1, 4814008.09)","(538839.1, 4814010.89)","(538837.1, 4814013.77)","(538835.12, 4814016.71)","(538833.08, 4814019.72)","(538830.93, 4814022.81)","(538828.7, 4814025.98)","(538826.45, 4814029.22)","(538824.2, 4814032.55)","(538822.17, 4814035.6)","(34.8296, 0.1598, -0.0807, 2.14)","(35.0785, 0.3927, -0.1313, 2.1419)","(35.6451, 0.6835, -0.1998, 2.1472)","(36.5628, 0.7547, -0.2874, 2.1555)","(37.305, 0.3963, -0.3677, 2.1661)","(37.4681, -0.0861, -0.373, 2.1789)","(37.2465, -0.1863, -0.2181, 2.1921)","(37.1739, 0.102, 0.0948, 2.196)","(37.4769, 0.3748, 0.3329, 2.186)","(38.061, 0.5897, 0.2918, 2.1693)","(38.877, 0.7786, -0.012, 2.1633)","(39.9506, 0.9758, -0.2267, 2.1711)","(41.1255, 0.9195, -0.1526, 2.1823)","(42.125, 0.7738, 0.1552, 2.1829)","(42.8473, -1.0192, 0.3291, 2.172)","(41.5647, -2.5595, 0.3348, 2.1598)","(40.7668, -4.5469, 0.2194, 2.1561)"
126,"(91.091, 96.429667)",776_frame2840.jpg,"(538857.46, 4813989.96)","(538856.4, 4813991.57)","(538855.09, 4813993.57)","(538853.65, 4813995.79)","(538852.02, 4813998.35)","(538850.23, 4814001.13)","(538848.39, 4814003.97)","(538846.47, 4814006.84)","(538844.48, 4814009.8)","(538842.45, 4814012.85)","(538840.37, 4814015.99)","(538838.21, 4814019.23)","(538835.94, 4814022.63)","(538833.53, 4814026.18)","(538831.09, 4814029.76)","(538828.7, 4814033.28)","(538826.32, 4814036.79)","(22.2134, 5.6359, 0.0431, 2.1537)","(24.0345, 4.3712, 0.0786, 2.1524)","(27.642, 3.7873, 0.1114, 2.1483)","(30.6568, 2.6838, 0.0796, 2.1422)","(33.772, 2.2241, -0.0412, 2.1395)","(35.8179, 1.2514, -0.1936, 2.1438)","(36.973, 0.7802, -0.2275, 2.1537)","(37.8792, 0.8198, -0.1197, 2.1615)","(38.9736, 0.9362, 0.0352, 2.162)","(40.1255, 1.0089, 0.0709, 2.1574)","(41.4501, 1.2713, -0.0212, 2.1554)","(43.2027, 1.5681, -0.134, 2.1584)","(45.001, 1.2925, -0.1491, 2.1645)","(46.118, 0.5078, -0.0731, 2.1679)","(46.3003, 0.2414, 0.0096, 2.168)","(42.7365, -5.5072, 0.0354, 2.1665)","(40.9901, -7.7656, 0.0311, 2.1657)"
